-------------------------------------------------------------------------------------------
User Address 		 : Exorde Testnet v1.3.5b Reputation (REP) as of 27.12.2022 18pm UTC+1 (Fourth iteration)

0x968f1B37426feb787Ff41Bd378d0e0CEd1CF893C : 139 	: 0.01591 %
0x420E9F7Ac6f159D5d5FdE49d227CFD5E7Ff19540 : 139 	: 0.01591 %
0x1213909BdE451DE1aDa1ddf1420072C37c4F1777 : 139 	: 0.01591 %
0x76c662568bBD46299932CaF1DD63b8b679E0e226 : 139 	: 0.01591 %
0xFE7951aEb11CAE5D24c2F269dA844552b7dAD30f : 139 	: 0.01591 %
0x4cA0039791f0A12bFD4dA0cB4f9890af855bBD88 : 139 	: 0.01591 %
0x7252232eb7386b5816aD57b7cd2d92d9CB6f75a5 : 139 	: 0.01591 %
0x9DBd2999b5AD755576689bbF5a18707EAdDba443 : 138 	: 0.0158 %
0x70cA225870853DB9B1Ad738165cAA0719F8220e4 : 138 	: 0.0158 %
0x581c783E0a1819Ed0836Bcc0C3445544Cf3E70dc : 137 	: 0.01569 %
0x46325cDC3845B1db75330B465E755ea91D991a02 : 137 	: 0.01569 %
0xB01b860C03CBDBeD3fA618CC0e6F52BfaDF627e7 : 137 	: 0.01569 %
0x9D0Bc4780D260Aae8a62279647f01f984Ff9a0a2 : 137 	: 0.01569 %
0x1A34141D0850ccf313d4efb0B7586C1770E38c93 : 137 	: 0.01569 %
0x906084A59e31A7491daAB8B2fBE79735604F1D38 : 137 	: 0.01569 %
0x36B1623D93Ec2Cf14c7104b84ebdDdEb0B7ABA9D : 137 	: 0.01569 %
0xb3Fe9b483aF86e959F0a10F1806f8bb5Ee9EF9f4 : 136 	: 0.01557 %
0xD72B5fB6e342083079351f8FA3AF7fED4B46045E : 136 	: 0.01557 %
0x9222d6549eBd55d4473e12044d58de2DFeA6CC43 : 136 	: 0.01557 %
0x5DE84798510Ea06e878383641e3F01cFc36D4F20 : 136 	: 0.01557 %
0x43038Aad7708baDabDA29BE3B44cbe7731887b49 : 136 	: 0.01557 %
0xEfd68c05E0cb2414306a1E6672A72e16D03431bc : 135 	: 0.01546 %
0x8E5CC3aa21faFBba7ECd58f0034c916Ec0C33E82 : 135 	: 0.01546 %
0x290bCdb407a6E25c0D9477502C0dda1a79A287c2 : 135 	: 0.01546 %
0x8345389BC1653BC935e7aD4f8Eb1ab22F5F548e2 : 135 	: 0.01546 %
0x156BC83B8ADbb5A1CF96cE1c6c67c7008FbdeA74 : 135 	: 0.01546 %
0xcC31a8E0deec108ca31Bab324F0Ce8F5C6b977CE : 135 	: 0.01546 %
0x8f7a294BbF1a856480Cb7BF46001b1C370130A1B : 135 	: 0.01546 %
0xCe277B534442A97E4385EA4d91DC8EAB78C4D8Fb : 134 	: 0.01534 %
0xc7fB875694BDCD628e1145Ce3A53d2b27560ca9b : 134 	: 0.01534 %
0x8112F548Ec44C9cA36e79015f466cDdD33C25Bd1 : 134 	: 0.01534 %
0x8029318906E7C0534eb87Bb991c70A662e3F6489 : 133 	: 0.01523 %
0x38155FCCFaB6A34931CE38CF7acDc0441Ec25967 : 133 	: 0.01523 %
0x1A12AE49ec44dda06a1aE609daE344c262f582f4 : 133 	: 0.01523 %
0xAfA7f794cb97598eC6B92a2cDB7649a1c28CaC17 : 132 	: 0.01511 %
0xCF7d81E815c8819f1Feb374f878350Cc04b5a9ad : 132 	: 0.01511 %
0x9b5aED87912A3909B2F0bB0F3e6b4816D603fb2a : 132 	: 0.01511 %
0xDc07f3861CfB56312DE0Eb948A6bd8BFE17562b4 : 132 	: 0.01511 %
0x5079413357eE68F07364CB0D62546DC3067bC123 : 132 	: 0.01511 %
0xAb5a24aBDD26b12C29acd8C655242e634C72c6cb : 131 	: 0.015 %
0xF71009C99d911EeD4ceCceAC43a04aDA05E12Fe3 : 131 	: 0.015 %
0x5Dfd27f1CbB305e7637Ac18E7Bf25108fBd9B699 : 130 	: 0.01488 %
0x43490c7328E666329C1C2c5Eac963cB76600B1Da : 130 	: 0.01488 %
0xC7c62C3F8dd04DBb2084c1F584c5848dA64001c9 : 129 	: 0.01477 %
0x19f8fC91cE737F40581Db16053d5C071CA50A4f3 : 129 	: 0.01477 %
0xEF1f5b6124b48913E7dB27ACF975aFbC63a00084 : 129 	: 0.01477 %
0x527dfff02Ed950315302a4727bBFa55C2d1F902D : 129 	: 0.01477 %
0xccc2e1E413902d1D21248a3C8f322EB88d729e94 : 129 	: 0.01477 %
0xF0F25aB53037195477de4E0d68E97b71608f344c : 128 	: 0.01465 %
0x04852c62EF46b02a9DF5D36C28c93eDB5a541096 : 128 	: 0.01465 %
0x9d0dd9f070606db8F427595cbfdA0Bf2874fD44b : 128 	: 0.01465 %
0xcfFc291f0B529a1380968E50aD1829B9E2006EaB : 128 	: 0.01465 %
0x321fDFC33e650A21EC6BE55C615866f623B22AE0 : 128 	: 0.01465 %
0x08Fab9a2467BFDD4c6e870bB806A4c8a273A2ee9 : 128 	: 0.01465 %
0xec6684799A7984Ef2e2A32769Ee0873AfaE3Ee34 : 128 	: 0.01465 %
0xA5fbCfb8d7AD47AeA93B2a011dbe3f1151eA60A8 : 127 	: 0.01454 %
0x9d8A8Af0E99a6e586AcB6236CAbfa2f241ee6213 : 127 	: 0.01454 %
0x015fDE57Becdf61202eeaB0b1BAa30b43CB1bDB6 : 126 	: 0.01443 %
0xC4C9594fa732A8038362925B1ffAC116e053f670 : 126 	: 0.01443 %
0x78E69467FE551986c67c3714F464F2adFD0dE4bf : 126 	: 0.01443 %
0xbC98e36B9E440c154a8C6D54a0B7DaFCf2642c35 : 126 	: 0.01443 %
0xad513e09dEB08F20d5e24C229eB2440cDF3F546a : 126 	: 0.01443 %
0x7ae63B6457c1Fb0DeAB171485639A1B71a8Ff210 : 125 	: 0.01431 %
0xd742E1d6455CA947794dbD32F17AC4E95765af60 : 125 	: 0.01431 %
0x20c10D06E026BC712726f17c5105eD1380fc5d1c : 125 	: 0.01431 %
0xF862989aa5218577c1F2Ae2afD994CaFa1785139 : 125 	: 0.01431 %
0x14a1CAaf76281C6CE4745B3Afb29c03897a9125a : 124 	: 0.0142 %
0x6Ad132b520fB6DaEe68136801d5DA88e20Ffbc93 : 123 	: 0.01408 %
0x40386b8BcBE30379138D4A70c955F23857EB0B5e : 123 	: 0.01408 %
0xe69499C8cE2d24Ad37aF9b2c8a659acEbC9f838c : 123 	: 0.01408 %
0xe9895db224ac8f83697A9D279171f158Fc9A62f4 : 123 	: 0.01408 %
0x040802A5450839B1Ae33AB2bdb2fcf6646a35458 : 123 	: 0.01408 %
0xf59D5fc9e2F5a650FD4A79c640B3Cd439588A431 : 122 	: 0.01397 %
0x11e8a5b7cE198505de9C566b59Aa8e956F6D73c5 : 122 	: 0.01397 %
0x9D410F0602B9B3Dd886B7Ef6E35Dc2a26328479e : 122 	: 0.01397 %
0x55A52A476B4ccB44E59C2b763e80b47f1E210454 : 122 	: 0.01397 %
0xc8eb5bf53F565eB35e86a44BaEfA193e3Dd9ce89 : 122 	: 0.01397 %
0x04272991458054f4482c8e04F7d337283AdCF880 : 121 	: 0.01385 %
0x7FDDbdD30098871415f1763BEEBD97552B5B29c1 : 121 	: 0.01385 %
0x3BA70400034E89Ef174d3535D670BBa777821D14 : 121 	: 0.01385 %
0x66f1f56Ed2Ed1Fde146ef5de108714298205d5B7 : 121 	: 0.01385 %
0xe4798c056596a201D989cbc8FBFfcC671507287E : 121 	: 0.01385 %
0x4d735EA48C532dDD4f392B6dFf851e292f983db0 : 121 	: 0.01385 %
0x66b9EF76B761DcA3286Bc8Fd277d7e591E560580 : 121 	: 0.01385 %
0xa03AbE5D26a2C19cFb4f244234b87fCE09241bD7 : 120 	: 0.01374 %
0x205A254D49822fbEEACB4B25b073155c07F92274 : 120 	: 0.01374 %
0x70ab6A4C281CD9eE9933D12c421Aca745bcC3fc2 : 120 	: 0.01374 %
0x5BE740Ec17EEf8c846903A9f161D09a4e790568B : 119 	: 0.01362 %
0xFC1a162CAd8eDB2cA1649340177429d7342E7531 : 119 	: 0.01362 %
0x50D483eed02170f2CC898c0b68978bEd7408Aac5 : 119 	: 0.01362 %
0xf79E9190802469E0423286f442CC14fb3C93456F : 119 	: 0.01362 %
0xF853F0bacD70bC7034D8A375a113f341AF966Ec4 : 118 	: 0.01351 %
0x16A5612A2619C722FfeB394Eab14292c71869469 : 118 	: 0.01351 %
0x8D730fE8B88b9AbDF8714e6Fc91dd24025550F6f : 118 	: 0.01351 %
0xfaB3b9Bb2A4d09Aa1cBEC14678ab2a4D94aBe672 : 117 	: 0.0134 %
0x5538212FF30E4cfB0665fA3C187140491D18FfeB : 117 	: 0.0134 %
0x34AeB1F250114242aBC52bc60902Cd0a99A03a88 : 117 	: 0.0134 %
0x98780221b73382FE081fDf64D69D7Cd4EBf3dE17 : 116 	: 0.01328 %
0x6C7B3d768135299A59b2CA338B3b2c2eA6dc9f6F : 116 	: 0.01328 %
0x3A05F83C857Eb24107b74De405ff6a0a76D79c5F : 116 	: 0.01328 %
0x97D25Adf139D2ffb7b6ed637c8d4ff36a7e2980B : 116 	: 0.01328 %
0xC59368Ab5C75103a8d538b047e7CC5fe14Aaa9a7 : 115 	: 0.01317 %
0x3c40599A653F55Ccd3a0B9Ada0bFaF90A8Fa2073 : 115 	: 0.01317 %
0x6598aD9611e4Be29e6d438CfAFEBCf6beAf43121 : 115 	: 0.01317 %
0x67cE39560d005b94F583050E33c2aCE10b0621d2 : 115 	: 0.01317 %
0x287e50f41AE4140e53f00328402D1c71b55AD200 : 115 	: 0.01317 %
0x3e35896a0aEdaF8E70b8B7FcE3fa37BBaC072c50 : 114 	: 0.01305 %
0x0C4Cbb9eC4E97d7975a0487d02Df08b8883963a7 : 114 	: 0.01305 %
0x6F24c4b28b9F16AbdC625144640f08215B6523dD : 114 	: 0.01305 %
0xEE6066b19d912f78efB694C399673EE53e6C6656 : 114 	: 0.01305 %
0x86be59Ce80b094D5E372f673F03f122cCaDD487F : 114 	: 0.01305 %
0x558770ef563d2279941f3304C6E24FEEbD87d47D : 114 	: 0.01305 %
0x875CeB8C87A7CDf74c0Be6B1d56A68C231Bc08D7 : 113 	: 0.01294 %
0x2e7BB3cD6E0B6EcD09254Bcf81fe5F62cbBC17c7 : 113 	: 0.01294 %
0xB6d1c999A985d0aa3DAc3E4691D8B76d9ceE6E66 : 113 	: 0.01294 %
0x24c402E676D2FE375A49D8485a24690D1374aE82 : 113 	: 0.01294 %
0xFE60232311E7462237A42CB81Bc2837184fa6982 : 113 	: 0.01294 %
0xC734555C05B8AAC5C14BBCA17B3eED4799240736 : 113 	: 0.01294 %
0x0FA99Ca22720c1894F2ff6bCcD62816eAB9A75C9 : 113 	: 0.01294 %
0xB7014974E9b18A6bF6A878625c9E2A0Be4fAE626 : 113 	: 0.01294 %
0xE97047F83589719791D6DA5d016EcbD129Bd2fCC : 113 	: 0.01294 %
0x2B27d32eF1599A9f319D7A54CABC1a4b32038ffA : 113 	: 0.01294 %
0x3115f3933EB73859B845F6f8364E8ADef37977aC : 113 	: 0.01294 %
0x3A1BA647120e8b405262b60D7530Bb3c0DBe751e : 112 	: 0.01282 %
0x3D384814bC2d50001Ba70552C931aDE76f3E0814 : 112 	: 0.01282 %
0x04A4e9b05e9f358E517FC2De281f726ec7457F70 : 112 	: 0.01282 %
0xA95347c0C46bED8cA9294B3BbB19501d92c4a1d7 : 112 	: 0.01282 %
0x4163b8B29e5AEca7bFfb491E747187F93CBB1a9e : 112 	: 0.01282 %
0xf8a299454c925a6477569A0CD96C41d3417Be07A : 112 	: 0.01282 %
0x0038c22eE71D5715dBe3e36Ba569c490179DAe32 : 111 	: 0.01271 %
0xeBE49C0A014c4332C8dFEf6c56D73206bB1593dc : 111 	: 0.01271 %
0x20b50bd128e00eF62453Fc2EABb8C17D459ce6bC : 111 	: 0.01271 %
0x9c6c83cBff4E9cc5Ca774170a570e791029a9676 : 111 	: 0.01271 %
0x3bD0b17a5630891FD093090fc310060013ae5Ff6 : 111 	: 0.01271 %
0x00B7E02c21c12B0e8DAc9F6e0DE0Bb213dABa0B2 : 111 	: 0.01271 %
0x26Ca64316Da4d39f62d55965CE3a9BeB600080a1 : 111 	: 0.01271 %
0x63d67Cd900e862e29afe30596775cFD960298bd0 : 111 	: 0.01271 %
0x86648385cba19838BB2C75E526D3d5589e84FcF9 : 111 	: 0.01271 %
0xCec13f9524f049cC7ab6b1b6Ae760123c1dDe855 : 111 	: 0.01271 %
0xD77754B4E40588fAF0B5023E2E969F199661A96E : 111 	: 0.01271 %
0x4b29cDCdC9633910E44566bF3bfa34aB95c37299 : 111 	: 0.01271 %
0xc384c7F62e8C4A2d1111d3C89f93fdfD0530cc61 : 110 	: 0.01259 %
0x424C54409401F5244f5bf1eC6F808d5FBd57D902 : 110 	: 0.01259 %
0xFa7c2560A981a3cE0c2Bc912023e9b23557e0934 : 110 	: 0.01259 %
0x614cB7e7dec4B3f1190E46Fa24de5516e8fe5BE5 : 110 	: 0.01259 %
0x7aa92DD4FDcB8B450717f4F90a7220D0Dc23f367 : 110 	: 0.01259 %
0x3baE078C08E1ccD08D5ad799Cc3757d44C7f2b75 : 110 	: 0.01259 %
0xE9A618f7cf1Ff34F94d3Cf470C5Acd9EAcD999D7 : 110 	: 0.01259 %
0xad5Dd7C52435afE42a6A0f1491297D1F98d249Ed : 110 	: 0.01259 %
0x326498B4D532190C3E42E1959E3771291F433E84 : 109 	: 0.01248 %
0x5507Fbe9bA74EEC53081923d0f40836D2155D006 : 109 	: 0.01248 %
0x57D0AADD62ceF24550eA974e76609b75F4388A28 : 109 	: 0.01248 %
0x7fB7E230924BD9a768aC5fCC78c5A7f4Ada4a556 : 109 	: 0.01248 %
0x79DFE01b978Dbe9c3c322827bD2E328Df5f55F04 : 109 	: 0.01248 %
0x40A090cF635EccEe85E9A2eB2888c020A7FDaAa5 : 109 	: 0.01248 %
0x0Ea912Cb9D80363BA50c5F33b3E9EC6f5fA1f258 : 109 	: 0.01248 %
0x9c83044b013152096725F10B1bd39d1e8932C415 : 108 	: 0.01237 %
0xAcc0813181EDBe0C55dA5Fe082e9f8eC84D30204 : 108 	: 0.01237 %
0xf54f4F5CE215AA5212507E5E60D4B27cE6269D91 : 108 	: 0.01237 %
0x0e54736D61c578cB254ef74D6598eCe99FaF8796 : 108 	: 0.01237 %
0xf027551aecB091cf60487a855fFeCC3948C94878 : 108 	: 0.01237 %
0xEf2bA5fcE74010bF0FB3e5C3bE252f5f89DA25Da : 108 	: 0.01237 %
0x9b0985Ae05a1e4Dc0d2A58a25953B7f66cfEBC97 : 108 	: 0.01237 %
0x069Cda4a3022411684028CAddC6F2100284D8383 : 108 	: 0.01237 %
0xf2b16510519b2F0e265038fC94d14f548f414099 : 108 	: 0.01237 %
0x24d6D465c3c852030dF5386aCcFDEd5d36FC24F6 : 108 	: 0.01237 %
0xD6184A4cDA37718C7FB49f2c35e9FbA399942d71 : 107 	: 0.01225 %
0xE792C449a6B03ba35abE680F491bb67F7488c428 : 107 	: 0.01225 %
0xf78bA3594C188c3311CA6Cd7eA8ae5654135B998 : 107 	: 0.01225 %
0x268b72a915841f9f9535AF8B782575FB7732B426 : 107 	: 0.01225 %
0x706f9AC0C9d08d725B899cC8C2582620745CF930 : 107 	: 0.01225 %
0x187CD504FdC1dc179D33537362E1bfCA27eC5663 : 107 	: 0.01225 %
0xB11a10aAE19bBb667860bac951e810b16B2C18b0 : 107 	: 0.01225 %
0x457664009dB6448e8951C329BeAcC777306390E6 : 107 	: 0.01225 %
0x7e90bD0b50DDdbf53e05b1B54Ad2aE094dA938aF : 107 	: 0.01225 %
0xc59c8151eA90eB4D3bfC6c3ae13706fcD5775818 : 107 	: 0.01225 %
0x3E505E54608e0822A770d5bc69b7382464e0C972 : 107 	: 0.01225 %
0x4b70f8573aE8907cdB5eD3e128e6339b316340eE : 107 	: 0.01225 %
0xdfD5E3F850FE3Cb4f0CC94e9A28B5409dE7265c8 : 107 	: 0.01225 %
0x4e8A2c49F2EBe399589Fd1D5F78475C807A9fea1 : 106 	: 0.01214 %
0x67f401b77c0e2c21801530893594ef053eF52245 : 106 	: 0.01214 %
0x609Dd8aA3D4D6a0B7305c824B908F527848Fce35 : 106 	: 0.01214 %
0xFAe7f254a74aAfd64a5CAC8F007322Db5162cCD2 : 106 	: 0.01214 %
0x4Ee7db018a4abDe20d6F714b6A24bC3C7e89386C : 106 	: 0.01214 %
0x60664a90F3D1B50d318c9df8E111C721097CdAd4 : 106 	: 0.01214 %
0xae49D3f0C26a5123DC206c0fa246ca12754bbc12 : 106 	: 0.01214 %
0x4D75329A51249172BdD1c6748e0107F881577b34 : 106 	: 0.01214 %
0x4aAf73a73F2D698ebfaBceee4401a59FB0B2e471 : 106 	: 0.01214 %
0x5cD2De0E1480F8Be0f77C9fe73349D6D9F0925b4 : 105 	: 0.01202 %
0x0B6212F1d9dB9bcf0fDA8fd89f33Cef3DA37F588 : 105 	: 0.01202 %
0xFD357d3eD3134a00ed23761af6082ef36346130f : 105 	: 0.01202 %
0xa269Fd3ac46c6e6b51F1b60bffF3f4e0BB11AbD4 : 105 	: 0.01202 %
0xBe4EfB793b73a7215501e63301427116020704ab : 105 	: 0.01202 %
0xff47A9d552c559c85f783Ee709f7f2b5044F80e4 : 105 	: 0.01202 %
0x29f85DD6F6eC726BE62A423379ff8088101333f1 : 105 	: 0.01202 %
0x85BE3e8961863dBF20B45A3d10ae75930cBfBf68 : 105 	: 0.01202 %
0x290D5B57949FA75a43D8aD1A8096f92009562EeF : 105 	: 0.01202 %
0xa3773B1761B061e475d661015d532645f99FC5b5 : 105 	: 0.01202 %
0x41136B809B8472C4145A4ccFBa98dcdcab829AE2 : 104 	: 0.01191 %
0x50f89003489294197B071870248d59052537Ec88 : 104 	: 0.01191 %
0x067Aa7edfd3B5E56d0e55745B297a2C2A3A91D2C : 104 	: 0.01191 %
0x9e9bBB9981FdC7DBEa8CB23F5B92df45058783eA : 104 	: 0.01191 %
0xAB507C2077fC0b80aaC0c31Ab39dfEB6dFc3cc05 : 104 	: 0.01191 %
0x15B8d56EAb6F835627CBf7c56e2935c25C8C9a7f : 104 	: 0.01191 %
0x22107abdbD8B793C2676A86C1f3A266bD3b07Af5 : 104 	: 0.01191 %
0x5636F64185cF71c7668D4bBb79Da25b928060e26 : 104 	: 0.01191 %
0xF56308EE4D0858e39d925466Dd4FFB0141CE884b : 104 	: 0.01191 %
0xf869659477D5705Acb1C5bE6973632eaD80fE7c6 : 104 	: 0.01191 %
0xEFD44e525C2a64E7153B57F003406e86CaA6DE02 : 104 	: 0.01191 %
0xE92Eb3953347a0949516B2E27ECE15881FcC6167 : 104 	: 0.01191 %
0x2DB059D735ebBD5e2826Ef1171DEA7375499b595 : 104 	: 0.01191 %
0xac53DFd83bB310b4649b5732d01B4D3A39228450 : 104 	: 0.01191 %
0x4b9805aA456b1a269272461752253667a635f075 : 104 	: 0.01191 %
0x81010147821790D6BEDD2c7501087e0eAc2d97d2 : 104 	: 0.01191 %
0x61BE90e98eE1A8336217D57d95305782779553fF : 104 	: 0.01191 %
0xbE308b172E8471b194a66BE461A049a84206acf9 : 104 	: 0.01191 %
0x0d61657987fD8DcF62FF15F85ff683f468EF2ad6 : 104 	: 0.01191 %
0xe72D3C819CCe9b17f429Cdf0Ae16e81ED4D91F37 : 104 	: 0.01191 %
0xee2E1388436d0d62dE5eaDbeE5427DfCc1AB5a2D : 103 	: 0.01179 %
0x17A8300d71944f98EC9178125f6D34D2C1144859 : 103 	: 0.01179 %
0x06b28fcba85caC698347601445b004ad489A8765 : 103 	: 0.01179 %
0x7B8685Bc6e1a3ABf95e625Af5605DbB79C739c3f : 103 	: 0.01179 %
0x72efCEf2Af303352A196947adBB50d4AEb11E58b : 103 	: 0.01179 %
0x395560905A8Be13c668465A670eE4Bf839351899 : 103 	: 0.01179 %
0x4CD168270F35B9A171132Dc95F2baAf57A3f861B : 103 	: 0.01179 %
0x296860d4758E2D10be844B418385B2360c56f6A7 : 103 	: 0.01179 %
0x3E1bB9A77eBa17b5A92Edbfd17C6715A3a22B5B6 : 103 	: 0.01179 %
0x116fc2208Cf350503ffc808E933Ad02656aBD26B : 103 	: 0.01179 %
0x1Bf2166a1709210696f2E3e6e2bd5AF0247D822a : 103 	: 0.01179 %
0x985bc550BB1782DE41C80f238f09ce60352E4f7E : 102 	: 0.01168 %
0x995bb7F5d81493f2Dd0B1Fb3BB5Ca114005F1D62 : 102 	: 0.01168 %
0x38338a008d651b71b3CcE1a89788357D95cf3815 : 102 	: 0.01168 %
0x976ed75310949698dE95A0548bd8b0075706cb8a : 102 	: 0.01168 %
0xD28E68BDb001B9001D6fC82caC629aFa587dB947 : 102 	: 0.01168 %
0x60e12cb779CF289bd3b6377faA346946DE7fD49b : 102 	: 0.01168 %
0x513a1d74A414E2586E44EdF48Fb429851dF38aea : 102 	: 0.01168 %
0x1EAAc36fa84c57a4e196b89D80e45729D86705DA : 102 	: 0.01168 %
0x49b43F71e39c15f3B29b8eE3E9BA6766dAf3248E : 102 	: 0.01168 %
0x4E7b452dD72ce72968B188eF6330f63754ba4339 : 102 	: 0.01168 %
0x19792fdbb0b9823290Aa7b8C37b701c3e3a6ef83 : 102 	: 0.01168 %
0x24Fe24B5AbDC9917F33469fF2d9B1ff01803c87a : 102 	: 0.01168 %
0x522cdB5Ec8e1cD7bB8F92C1CB39ef98dca88501A : 102 	: 0.01168 %
0x87abD63701847997f03c0C629EAC702c25eA91B3 : 102 	: 0.01168 %
0x8958247e8DDFB34A171a199A58cd25c135e2C7DE : 102 	: 0.01168 %
0x141F61A4f34D7FDa48E3c4aDb1db7fEA2CE75Ae2 : 101 	: 0.01156 %
0x9Daf8a15940B796F7Ba44E79d23681cA4beF186b : 101 	: 0.01156 %
0x38FFa37FE5e0A951efd54549f7Bf777e5180a1fb : 101 	: 0.01156 %
0x02B1043221BccBC9bbd17ff4BF4219B9d1A7E401 : 101 	: 0.01156 %
0x5ADFD4f9Fae77797335866eD972B81fC4f8b069A : 101 	: 0.01156 %
0x65aB9Eb45fD0CF121d4D527bE37c9026E1b7e918 : 101 	: 0.01156 %
0xcD6f88503f68093f3c80f4A9DE6938f4a925f9a1 : 101 	: 0.01156 %
0x0Cb31a98d8AF5C52f6C113ff761ecF75fa8577Ae : 101 	: 0.01156 %
0xDc7b2539a928A11BAa37274d59e06a9224B543EC : 101 	: 0.01156 %
0x998fFC6daB50f12B030643e59A160FEc87fa44dA : 101 	: 0.01156 %
0x4a580Db91230f73488Ae315933bF6E51af2E5b92 : 101 	: 0.01156 %
0xb6738C97b8dC04c59B24bD147eeBE49990e789D7 : 101 	: 0.01156 %
0x03E9351385b702Ca4884E9616ae5f4F68fE1D910 : 101 	: 0.01156 %
0x96BC5b2dbFCB318A46A7EECd03e3caB0e9F7186C : 101 	: 0.01156 %
0x1b968914330f6629d50D81034E2C2AA65a43C08c : 100 	: 0.01145 %
0xa1148F5d374a8626e1f676a557cd35e90837897C : 100 	: 0.01145 %
0x74ffd3AFA09E823E98b26E2ad06BE83Ce79a5615 : 100 	: 0.01145 %
0x23f499D68D3a00026F31222E3c0E190D69Cd97b5 : 100 	: 0.01145 %
0x65bAE490e8560deC457598229f1c334D2D34a898 : 100 	: 0.01145 %
0x0D5895Bcd791e0771683c99Ab923fAcf4C8d5CE8 : 100 	: 0.01145 %
0x186F6ecb6F444A094cc36325119c67124d35E3A2 : 100 	: 0.01145 %
0xEB8105AcB6f919A683c5Bc1b20Dd64Cf542b154b : 100 	: 0.01145 %
0xBb928f833f369B078AA4531a6F35ffEA653dA084 : 100 	: 0.01145 %
0x6eabE907F8d63d049B0b9B3c813b602990076894 : 100 	: 0.01145 %
0xD4A972fcBa02c87e8E955B669605c7Bdca318120 : 100 	: 0.01145 %
0x01b7845aFf1e6C4D97e0fe7709B2Ff12a435446c : 100 	: 0.01145 %
0xaC0a2a3c54Fcc87d0006b826B3152eb5FdE06aee : 100 	: 0.01145 %
0x7628d73AAe79c24F9Db6420E86FBC0a32043fd2D : 100 	: 0.01145 %
0x39A7F17E46d93a0541f8E3eFC806d8c88A72dAF0 : 100 	: 0.01145 %
0x5a12BfFFb1496c9650efdC754B6b7837Ae89823B : 100 	: 0.01145 %
0x46f379D496179E82b1b98520e354712bfCaF4e3a : 100 	: 0.01145 %
0x98b27925C887801aB3cba2b91931fECA5CfE6EF0 : 100 	: 0.01145 %
0x664784B2a4019B85AA095488efa86FCe4e85d8a6 : 99 	: 0.01133 %
0x3B2740Af69ff471D373549DeDf283B8A4C9B61A9 : 99 	: 0.01133 %
0x4aCD20F3eB51990Ed08DAf445De9C429590f007C : 99 	: 0.01133 %
0xc4B90004d7862D857335DC95138c4926f828bac4 : 99 	: 0.01133 %
0x0Cac11a7D29aB8C87D8fedB9Cc736146f4fe8E84 : 99 	: 0.01133 %
0x0eC6A72A2c03d95b857922b8967f5FEA7109B127 : 99 	: 0.01133 %
0xA169AE1CDec30D58d07e9D25ebd350Ad853b2DF5 : 99 	: 0.01133 %
0x4627eA42Df65c0822587a0347e7Bb871eA9412F6 : 99 	: 0.01133 %
0x8bA25CbD0EF11FBcc0cDfaaCd20dFFCbF35077EC : 99 	: 0.01133 %
0xECF4B3FC94C14204E3ae941889AC41D846d84073 : 99 	: 0.01133 %
0x3058e6441AFeb610F42800472cB4bACb95109AFa : 98 	: 0.01122 %
0xF2f013949d36973D640cAB2F775596F2A7f5c22b : 98 	: 0.01122 %
0x7C4e706913dE96656b817c064bDB35589adb72a0 : 98 	: 0.01122 %
0x4a6CD4425DfE448daAE083335F0c3498cC5A7a22 : 98 	: 0.01122 %
0xD379CcF8f7cEB78691Be465e011580962a45F61f : 98 	: 0.01122 %
0x9FF52d6bF84cF3C17E650Da02c956bdB72562A74 : 98 	: 0.01122 %
0x05ed4ed982e9d784D338A7aea780606434d1338d : 98 	: 0.01122 %
0xa5bdBfDD1F88F39C2bBd3803eFc41794f7529ECc : 98 	: 0.01122 %
0xc406aE3F71E23c3973361BD3fD00ABCdfF11D756 : 98 	: 0.01122 %
0x678238A9537f5Af31B366596Adf2426b028964C2 : 98 	: 0.01122 %
0xeC0A650878fBDf49156AAFcc8b48F2801A881c7A : 98 	: 0.01122 %
0xB1c18A385F2489688E7b8DD2b66497b22cF940F8 : 97 	: 0.01111 %
0x35BAfA036F69dDbbe2076cb92a852e7988721a1D : 97 	: 0.01111 %
0xc7a398CAF2BBf4Bb7374704E639a0FeEea9Ff7fC : 97 	: 0.01111 %
0x7256CEEd8545E61deb564c53B3656f65590cC31C : 97 	: 0.01111 %
0xCa905075fcF52ad7A11890F2666159eE90838130 : 97 	: 0.01111 %
0xd3e2070E91b8670aD3F5394296002eF667D3251b : 97 	: 0.01111 %
0xfc85E84036D5269D46BE0108A19a089ba99A8407 : 97 	: 0.01111 %
0xEC47B696426fc2A3dE79FEBE664Bd787ef385Bf2 : 97 	: 0.01111 %
0x0d814c043e459A3Ea8428204dC92e7cA48091148 : 97 	: 0.01111 %
0x64f3eD4d3AAd95724423790Be5A8329B1d45469C : 97 	: 0.01111 %
0x833D5D8153e7CBAAa3a51500d3360a61270d7bFF : 97 	: 0.01111 %
0x1F71A27869de2E8CA859b3A7dc4d161666B1B585 : 97 	: 0.01111 %
0x61cca9e0e71B8E7B4667d7907905FBEDf96650ec : 97 	: 0.01111 %
0x8efEC57F4B4CfFCd3f65e1814Bbd44ACd8814768 : 97 	: 0.01111 %
0xD79AA2157966663145E4bf111d82ae0B00e71455 : 97 	: 0.01111 %
0x076F68B0a099e969c67EC8f4c60B8C51D960367A : 97 	: 0.01111 %
0xF80dEBBfD2c95bDc10CBc9f49EbDDF823259BC5a : 97 	: 0.01111 %
