-------------------------------------------------------------------------------------------
User Address 		 : Exorde Testnet v1.3.4.3b Reputation (REP) as of 05.12.2022 (Third iteration)

0x2d74c2BD717dda435990960E0501014e5108f871 : 14286 	: 0.015 %
0x70b9Fe7D6fA828fC4D6b5f3D1Ff0aF07C20c319b : 14283 	: 0.015 %
0x39Bda5095ED65F1Ad5B9d6ecE617cA0eC09f6c33 : 14278 	: 0.015 %
0x8958247e8DDFB34A171a199A58cd25c135e2C7DE : 14275 	: 0.015 %
0x090fF48929731687218Dc83EF06AEa8A1EB00A4c : 14270 	: 0.015 %
0x79c5c587182f085D530eCc647286A7d94C5Fd562 : 14269 	: 0.015 %
0xC0ab2C5278B282D2362926a06D365091d14D3a36 : 14268 	: 0.015 %
0x744Ca016a503bE482f1893f91CEbAA807c489E7A : 14245 	: 0.015 %
0x47c8475B0F0c2FF0C43E0CfF2F02b2C9C9DC7F5c : 14236 	: 0.015 %
0x6A9d027B75135cf947824ea65471B890a76169AA : 14228 	: 0.015 %
0x09599436DD009E0285F72c1dd023B7e4fF3B5A85 : 14224 	: 0.015 %
0xCd1A1e0CDbEF9638Bf9a489516550E158075259E : 14223 	: 0.015 %
0x1838ddBd73EBC2bb681CD54c7E7c0F730562D583 : 14222 	: 0.015 %
0x5Ba56e3e647e729a2a78F5ea4d18Fe4f84DA8929 : 14221 	: 0.015 %
0x4a4F0Fa8Acb99aAEb4C5f05a2bC64011cB30e87e : 14217 	: 0.015 %
0x4d735EA48C532dDD4f392B6dFf851e292f983db0 : 14212 	: 0.015 %
0xEB8105AcB6f919A683c5Bc1b20Dd64Cf542b154b : 14212 	: 0.015 %
0x6F24c4b28b9F16AbdC625144640f08215B6523dD : 14187 	: 0.015 %
0x1b968914330f6629d50D81034E2C2AA65a43C08c : 14165 	: 0.015 %
0xF26EfAA1620DD5bf160139d15680609E7c4B2902 : 14164 	: 0.015 %
0xA41A1cA342332a0dA22e651B5b5da9f6Bf4A1c2E : 14150 	: 0.015 %
0xdEE3B12E6175d8A53489656CFaDCebe9BF34a7cF : 14148 	: 0.015 %
0xd6fCfbE5d76D6Ce0E77f00f5A370F8c677ea7150 : 14142 	: 0.015 %
0x2909920D2598D1C91bB2F874851b69d2345d4151 : 14136 	: 0.015 %
0xadD216113f162cFbAC2EDAe1f31595390CE4E7E9 : 14110 	: 0.015 %
0x03aF73F587b5e87297Ca26FA7266E35d96A86c4f : 14107 	: 0.015 %
0xa02167fcE5f1a60B9060c38B9E5ae126796ef098 : 14106 	: 0.015 %
0xFbE3FBCBe6E55598A7ED96d69Ac9Cde916e8434b : 14103 	: 0.015 %
0xc7ec3fe2864c373a04f8a2ccACA80913aB2b8EC4 : 14101 	: 0.015 %
0x4f78c76667750062a28470fA9d17636CF99e7ff6 : 14088 	: 0.015 %
0x9984F76f69a556c1E65bDc07c188245d74584c7e : 14084 	: 0.015 %
0x834f7986C1a4eE1BBcCeeb0E64A84C8364eaD944 : 14077 	: 0.015 %
0x37A6b3C6d8BaD1cbB3F5abfe2646E58dA9e37688 : 14070 	: 0.015 %
0xc12Ed49D5163d9040E2cC0Ffd5c1F4141253DA96 : 14050 	: 0.015 %
0x23EE086B353A670739b606921554aA579c84A0e1 : 14040 	: 0.015 %
0x634b456FEB1Aedbda050Ba962818fC8fc1289904 : 14034 	: 0.015 %
0x03BAE052Fc8b6146a953D84b3F6ca48bFB871D79 : 14030 	: 0.015 %
0xc4D22E405c04B1808A4C464963b0e6661260Ef21 : 14023 	: 0.015 %
0x86216B5BF3ac95F8FD6731D37b923350A5BB0DD2 : 14018 	: 0.015 %
0xE7fAd68Cb8ae2cF3F36bd6Ac1C31775d4336E978 : 14017 	: 0.015 %
0xB200D3100DB5BB5257BeBE65899D843E0e77b5Ed : 14004 	: 0.015 %
0xD34a7a9cE091100ED2Cb3DE45315cAa6614d501c : 13987 	: 0.015 %
0xcf20da190A650FE7f358443e07b654A01D6FcFd3 : 13985 	: 0.015 %
0x00171A5E3A7A636888e21ABa74098d6F3c41a42A : 13980 	: 0.015 %
0xD8Ea3b0a670f3ef9232e70E3cAF7620fDd282230 : 13970 	: 0.015 %
0xed6c1c5EE43A311AA90Defc56085071e5C22215d : 13959 	: 0.015 %
0x2D722300dE83F1E50ABC491AF041e6fcD0697e78 : 13956 	: 0.015 %
0xab0d4aC96a6eFc2d57403e8A1873aA731b64C2eE : 13955 	: 0.015 %
0x1d629d5fF97004E2eA37F94e21069cA31CBE71f3 : 13949 	: 0.015 %
0xB1479546B104F07CC1A500a5019B560FD61B7060 : 13936 	: 0.015 %
0xAe33c63D30771BB55A85e7239B622c4c41f2D11F : 13911 	: 0.015 %
0x117BE815ab92B5C853715a3Cc962835EB57F88D9 : 13904 	: 0.015 %
0x9e79Ab2a99fE9166079ad6DBE4e40a5C5D20EBb8 : 13904 	: 0.015 %
0x66b9EF76B761DcA3286Bc8Fd277d7e591E560580 : 13903 	: 0.015 %
0x3b556DFf65F26ED802eA6594e7FEaf49AdC86cEf : 13895 	: 0.015 %
0xd2bAbF2f74542FB344b16aC4f1f3Ac54C5d40128 : 13874 	: 0.015 %
0x91459C17AfcEa32bF69B4D773930E4aC0CD8c9B4 : 13866 	: 0.015 %
0xB8043a1c21D35B9e630D978dDEe44AaC85c146c3 : 13863 	: 0.015 %
0x1F62A191Edec5b5Ca0cF2eFAc45741002D87179F : 13853 	: 0.015 %
0x53AEFb4fbaEfF2dE8062FF69D346F5bcF7fCb57D : 13835 	: 0.015 %
0xe37845604F7083617Ff710cdf9574F8c82cAd85a : 13826 	: 0.015 %
0xC294D2D28c00751ED3a236E2B84B8759Fc2A4040 : 13821 	: 0.015 %
0xa07D42A24E8B05112c21cF073dD736Ddc642E2ca : 13821 	: 0.015 %
0x5b13e830C71Fb086C3dDD040e9B2bF1cd4BD7618 : 13810 	: 0.015 %
0x6ad3eEa1A117790B642202EF0f84a6C81a6865E5 : 13804 	: 0.015 %
0x643e64CA1564D05f088394794550062dF629F211 : 13801 	: 0.015 %
0xf7Baa125307C1f01a90B2a16A53FD0B71E393878 : 13788 	: 0.015 %
0x7E7ea8814d076f2C4fBEC08EC9b4F970E1042F72 : 13781 	: 0.015 %
0xf48Ac7793bA1FE3b0337e869323156917dd5C1F1 : 13778 	: 0.015 %
0xdE6a4F7Aa8f5466E9537Faf31AFB5B9b2A3A1755 : 13772 	: 0.015 %
0x437bFDfea52DdBb7D7d0c3D4e9ec681bD26c1cd0 : 13766 	: 0.015 %
0x346A2CB1Af94d55410A8a6c7370f8f9F121EFF78 : 13766 	: 0.015 %
0x8385EB0C70a43E8ED7a1d630105A28fDa43DF21c : 13737 	: 0.015 %
0xB663Ef80167C956571029d46C1122C7aD526a8CB : 13736 	: 0.015 %
0x7D5105283f7CFaFf1a822693fF4777F638E24023 : 13724 	: 0.015 %
0xE24E9aF5c3dc2590CEBE78F005e856DaC8302C12 : 13719 	: 0.015 %
0x2E0127a9c495eceb12A83628F1c4f1A6436EbA8c : 13718 	: 0.015 %
0x211e118FCC9643Ac6d973A87543694382f6228e5 : 13707 	: 0.015 %
0x06D8be31F38cE91d041c3cd115CE76649fF89665 : 13700 	: 0.015 %
0x186F6ecb6F444A094cc36325119c67124d35E3A2 : 13696 	: 0.015 %
0xb52c8d56a2595587e220F735C49a0fc0bf8D16A2 : 13683 	: 0.015 %
0x6Ad132b520fB6DaEe68136801d5DA88e20Ffbc93 : 13678 	: 0.015 %
0xb4da771318c0f63cd766ee4a87ac372792D8b493 : 13676 	: 0.015 %
0x3321fC7C4c0d3f38B57761E9259cE33dbF18A99E : 13675 	: 0.015 %
0x705C6d25d52B6779775bfa9AAD4D6f578744752f : 13672 	: 0.015 %
0x2Fa5C8Ab9DE850Bb8a3A957883d454cCbf355867 : 13659 	: 0.015 %
0xf5e4619E84E01D10DA0bd0426fe30397C18890C2 : 13657 	: 0.015 %
0x35aCC685Fba7A1b39B9B3A79eed6446B02520e20 : 13652 	: 0.015 %
0x216A6bF58D3254665f8f5A4267c683cc2052D91A : 13648 	: 0.015 %
0xF56308EE4D0858e39d925466Dd4FFB0141CE884b : 13632 	: 0.015 %
0x5C29dda2EA98f81C0c96f4C460ca02B6B211f801 : 13619 	: 0.015 %
0x87059B044C067bf3658C28331d45158f214Ae89f : 13619 	: 0.015 %
0x302fB38F5F536EC196EcB8e04FFF37Ac67547D2c : 13614 	: 0.015 %
0xd4C5A199Fb5DAD8566A6cF08e3d93D8fc3A31706 : 13613 	: 0.015 %
0xB6EA1d497Ce6A0308113ff9dac6ba4C7eBC931e4 : 13613 	: 0.015 %
0x3FcFc2e2361eDBF2faF1c389C65fE2c79381c78C : 13606 	: 0.014 %
0xA40EC1df1d61096B766D44B8E6f1cF2fC4CFFDdE : 13604 	: 0.014 %
0x9762F067662fDD417A7A1b07fCE6D9a55Bbe9Ed9 : 13604 	: 0.014 %
0xccE837142C863c8615985C4Dd55B61C83db6d9C2 : 13604 	: 0.014 %
0xAb042323A40b6A59937E3f247eDe026AEc2D2F22 : 13604 	: 0.014 %
0x86138aE668A26cC501C71dF07c099084352d4C86 : 13604 	: 0.014 %
0xF62E3b813e124F7C17C34d41Fb5a9A5C13C1C8DF : 13595 	: 0.014 %
0x30c79D0d39E70850a5BCA1aecb275B6169c246Da : 13586 	: 0.014 %
0x000000004ea8D1a2a97153d5453Ae3f2241AD8FA : 13585 	: 0.014 %
0x8307F9Dcd6abd9216CebEBc46aB17F28c2F907Dd : 13583 	: 0.014 %
0xf342086365E0C405584469CA83E0C171A5F16Cb2 : 13579 	: 0.014 %
0xCB9eA76C2b0B2ADe70710CEA17b69cC8a44CBf1B : 13555 	: 0.014 %
0x9e3830163bcA5a3649dF2Da58AFcDFB9F9C980f8 : 13543 	: 0.014 %
0x47b64B8A26a5D794564Adeb746A8aa9fB713D626 : 13540 	: 0.014 %
0x03714678C51f00746a804D0ea231D26665Aff4a6 : 13530 	: 0.014 %
0x1392E6669D741148452C611Ddcf168A9263FAA12 : 13525 	: 0.014 %
0x4452b58D2FDB19dc757085ef6200a5fF549FBdA9 : 13523 	: 0.014 %
0xDd1d9312fE2E443A3c8adb1E718A659E9704e00b : 13521 	: 0.014 %
0xc777A2f12c7e63cfBaef040105C7F35DF8E926Cd : 13519 	: 0.014 %
0x9BCBB988bE8693805a020797AD373fEd0A9E7bCd : 13497 	: 0.014 %
0x03d2BB6b6D9D59D0dd40824cB982B9b34077C8a9 : 13482 	: 0.014 %
0xcaD78Ee3759FEAd201229341EF01ce4f3aE1d2CD : 13461 	: 0.014 %
0x33c14333517f2c346b8F8A3307AF2dC6Cb97c511 : 13458 	: 0.014 %
0xf18DD4309EEE15878dF3cC50Aa65309002e7e126 : 13457 	: 0.014 %
0xC23e0413db274cd1Db1B2f8f710d107992A8004C : 13456 	: 0.014 %
0x00Dc6e969f9Ac341A3FBC3E1E0f8A0de156a6541 : 13454 	: 0.014 %
0xa281F63CcbFaDbbD6805E044e195e6a8FADCd424 : 13451 	: 0.014 %
0xfA06740e36E780D8FcdA8256fb6cf390D2f83973 : 13442 	: 0.014 %
0x3E60081BfD3d21f1A5f2daA5c54ba7047bA33A36 : 13424 	: 0.014 %
0x73c18B424b751B3F3e5a5DC109a9543bCa5bea35 : 13411 	: 0.014 %
0x7C326bAdcC20ca86188283D064049534C152A7fa : 13405 	: 0.014 %
0xa7b57DC3b0caE1F6A53ed23a79eC9320705a7905 : 13400 	: 0.014 %
0xfcdA07Ec5e9160dB35688549972Ba73B758F45b6 : 13397 	: 0.014 %
0x4C17137E659aE2B9715dbC7F9EF4B3dDCB6028D1 : 13394 	: 0.014 %
0xb38DE191BCAda9C704FD362C00fCd66465F8bF49 : 13392 	: 0.014 %
0x2a8e20e7DdC38a0b4182E9472EA3e4d3d222C0BC : 13384 	: 0.014 %
0x540E3eA3511A4E4109fB095a09b64742ec7AdBf7 : 13366 	: 0.014 %
0x030ff2989fBA401ed7b924601b0682E2A13D4bCe : 13365 	: 0.014 %
0xeBF485C1c055ea2fa5d261002D5291a5e6a49fD8 : 13362 	: 0.014 %
0xaE6aE641d37d181234E6b3861242a557F8688f8A : 13361 	: 0.014 %
0x3b86E89A67c1EF983868F75dd979dE3ECeB431ec : 13360 	: 0.014 %
0x70179C52B82E5a314d2845096dE5789a7e0Ade46 : 13354 	: 0.014 %
0x36f6522a91A61368A250073d73CAB2798eE7766E : 13343 	: 0.014 %
0xc9695e93f67531D1aF76A748865BD26bef9dA0C7 : 13336 	: 0.014 %
0xF47e0f91f74C15d0A4e5792e5c9e1294C38Bed07 : 13327 	: 0.014 %
0x30198179B327033A21043B47283Fa65030E91850 : 13317 	: 0.014 %
0x4D69284aeb019D663524ffc77E83cb332BE03481 : 13316 	: 0.014 %
0x9224E1892Fc4062F8604163b6D6A6924B8564c35 : 13314 	: 0.014 %
0x997940ef46534fCE28A7CfFe4A33B37Ba707E58F : 13313 	: 0.014 %
0x00F49E30C4a40D3121d140ec777f338B8046Bc55 : 13302 	: 0.014 %
0x276EdaA05A9d8194b26bFFc5f27E694BcB1869d7 : 13286 	: 0.014 %
0x9657568A5378A42505C02a849219Ff38a91DDDf3 : 13282 	: 0.014 %
0x037C19dC5d4B1ea157336bA584d819c589AB150d : 13267 	: 0.014 %
0x9F7512e63873120B7Ec9F3cee37760609BdC5182 : 13264 	: 0.014 %
0xB344Db83e0C6f7EF4Ee1E57e67c5fDC89D25Ccac : 13256 	: 0.014 %
0xd7f95Af49aB30575F3ca03f7fe08a23Ba3201850 : 13256 	: 0.014 %
0xFfc574F858dd54FA33Fd5F4DD4eEe021E0403c7A : 13241 	: 0.014 %
0xf78bA3594C188c3311CA6Cd7eA8ae5654135B998 : 13236 	: 0.014 %
0x44F7b7B79cdde5d6D496868dA05FA2a8fBB80C38 : 13235 	: 0.014 %
0x756a22c1663d55F0EA1E5EE7A747531faBEb60eE : 13191 	: 0.014 %
0xeff06E6A3C4AF58bDFc70A009b30e3bD5b43E62e : 13176 	: 0.014 %
0x72f354d7aC9f7b8599E54A24a63476859cdF6EC7 : 13164 	: 0.014 %
0x4850E6ad7863f9B9570C8bFB26746d1828654906 : 13163 	: 0.014 %
0x372E66df0001B11DED975ff8d4573BC14e44E063 : 13160 	: 0.014 %
0x30a08c4F82Cd5C5065Bab2bB604Dc0A634cAd2bE : 13156 	: 0.014 %
0xdDB3108676F39C5aC26A6F6C5a5b4FF83C499BA7 : 13153 	: 0.014 %
0x913e087b787b758Ee7521a14dDEEE371D614fECA : 13152 	: 0.014 %
0x437412c36C8D156C8DEC3aC9631656b7C5079Fa3 : 13148 	: 0.014 %
0x5967C6A706d64feFC9BF826C6a34E625Dc9cf46e : 13133 	: 0.014 %
0x596387F70431826906F1Ae59F8ACD358b313df48 : 13132 	: 0.014 %
0x75acBC39aAe1798B8d28c6B1d66551Aa45FD87bC : 13130 	: 0.014 %
0xCe19742015b86672a16fa39C4827C096f06F1883 : 13129 	: 0.014 %
0xa9ed5c41906870bE50B435699d36E9087aaf7235 : 13126 	: 0.014 %
0x38d21b186b0197DeB224B86fe2137500855a5C00 : 13125 	: 0.014 %
0x7f0eB047d0A5a350b988542A332835B263B5Fc42 : 13124 	: 0.014 %
0xe9401049936b7B3E35D5616ebB89cD230F195B07 : 13118 	: 0.014 %
0x45e37DC9a0c506e258f5962E73A2BEE8a4396e60 : 13117 	: 0.014 %
0xC66421E3A7d987C1991b1633a7b70bAf29508B2E : 13102 	: 0.014 %
0x1A34141D0850ccf313d4efb0B7586C1770E38c93 : 13080 	: 0.014 %
0x07332b5Fa5c81074e7DcA152BbDBA9eC90018407 : 13078 	: 0.014 %
0xF74A40a3292399764fd03441f1230b9C7d97978A : 13076 	: 0.014 %
0x3E02ABE1dd6a65c677fAC89d4150018dabEa5eD2 : 13074 	: 0.014 %
0x07f89432E171F9356c82f7E4bE9328958a0AbCb7 : 13070 	: 0.014 %
0x47210f363a8a0b9fEA85BDB0435Be9aD1FB5351e : 13057 	: 0.014 %
0x707334b7e7f66efF68Ca6fe28629e7eBab347a0b : 13049 	: 0.014 %
0xB54092c67D5545675fD43c34d336253ee8baB0Eb : 13047 	: 0.014 %
0x2804E53149136d4A9833296792036b077af47653 : 13039 	: 0.014 %
0x01FB54d15Fad01f3B00DCdc87F36760E9565BF9C : 13038 	: 0.014 %
0xD734Ff8d45AE6B97C3A77D732Ab850b60D4541EA : 13037 	: 0.014 %
0x4Ec241Af5fD3B28D8014F879729Fc23da4F9fA25 : 13032 	: 0.014 %
0x7e2018d797D92b75AB9B0b79620F10CCb34025b8 : 13032 	: 0.014 %
0xC7c62C3F8dd04DBb2084c1F584c5848dA64001c9 : 13024 	: 0.014 %
0x76F56A2873098C7Fa0f0e52C885cF513e009A8e4 : 13020 	: 0.014 %
0xE853938AAC56fA9B742fd5d6E2daEFBeAdb632f2 : 13019 	: 0.014 %
0x66f1f56Ed2Ed1Fde146ef5de108714298205d5B7 : 13018 	: 0.014 %
0xD9a9f0dee5665e1C87F336765f48f32F8057f28B : 13015 	: 0.014 %
0xa09b7e835716b1557C9Cca159a2d656a5b8ECbCa : 13012 	: 0.014 %
0x50d8F2203B9CdC861679f7eEC851AA7529744BD6 : 13008 	: 0.014 %
0xC5Aa4f7d636A7F64F42459692cB7E58Ced7e5e1D : 13005 	: 0.014 %
0xDD5cfA1F10e8027e04B496f655e5b563454FaF7c : 13003 	: 0.014 %
0xe6D036BBc02be46E9b1a08E843bD3fCf4A57f409 : 12995 	: 0.014 %
0x3a4b6574D6eA3dD94398D718379E04c1b76Df9Aa : 12993 	: 0.014 %
0x46dd7aB50237EffDb861dd92670067cF572B0973 : 12993 	: 0.014 %
0x38546cD0082393ABA0b93E45E5679D805ee87197 : 12987 	: 0.014 %
0x9e6e6DaEE2020B984b3F4fE7629dd9d941a767c8 : 12986 	: 0.014 %
0x65bAE490e8560deC457598229f1c334D2D34a898 : 12973 	: 0.014 %
0x0F0C508837681827cE4C9da81eA5AA7D3E9B93E2 : 12973 	: 0.014 %
0xa5bdBfDD1F88F39C2bBd3803eFc41794f7529ECc : 12970 	: 0.014 %
0x434b5A7dF8400798D517d931910970CBbC824E66 : 12968 	: 0.014 %
0xc790a5910EF7814c68B259863476D4058Bc7738F : 12956 	: 0.014 %
0xC55b1146ED28BE9cB5594B226a5968B064c6b012 : 12923 	: 0.014 %
0x1e5b0893acb0033dC36bBa55FE4eCfE7A3D31a4b : 12912 	: 0.014 %
0x0f99F479601b4Ed9835d176A425D747e35B7F518 : 12892 	: 0.014 %
0x82529F2b050dE2f3DDb917b1669F8Cd2D0596bd1 : 12887 	: 0.014 %
0xCd73781E3283C8d6e512BC724D910488fb22E965 : 12884 	: 0.014 %
0x6B43446772E9ff51B993f33A520F2f34d85a18dA : 12877 	: 0.014 %
0x608Fa578d6B76936f9C75e93d3C4Bd04D13d02aD : 12873 	: 0.014 %
0x2b8e020915eE2a2B1aD159CBF32AD9749eB72518 : 12857 	: 0.014 %
0xdaE952BEF5E288745E57165084F4D67278bDAA2a : 12849 	: 0.014 %
0x787a9f712859D190E16B7bb1962A0f5764Fe686c : 12837 	: 0.014 %
0x3884B3C7C84946ccDa7Cc513C3eDd10D66809a2c : 12829 	: 0.014 %
0x69F78B90D86271C2456c2085c7929323a073e5F6 : 12819 	: 0.014 %
0xD7779970642b664Ed57a0F82eC6D20a37eF1C548 : 12812 	: 0.014 %
0x3F2036800C585B6fa76fFb4A548f8182Cff37ab1 : 12812 	: 0.014 %
0x1D174820C45144e6dDf73FfB272b68F308851868 : 12808 	: 0.014 %
0x3228Edee0FE6Ef72559b4EC60E66B89c54AfCE6f : 12803 	: 0.014 %
0xCB3df6f0eb09bc8ceE6B9F41c9d43962159D95fa : 12803 	: 0.014 %
0x1aDF8fe63DDf9CaaC296AEBA8e010139b25a5758 : 12799 	: 0.014 %
0x76b124D5A8C26F65be3342884b2987dd17FC6aAe : 12785 	: 0.014 %
0x9Ff1376e923e2C3E91588b0954E29670887e1E8F : 12752 	: 0.014 %
0xFF5F947305E33685C9A2c48Df4507A1F369Ed4fA : 12750 	: 0.014 %
0x8FE40c9D0c4c58F031C3AF1514d08CB76454b8F7 : 12720 	: 0.014 %
0xe79Ff64433c1c4541Fcb19A9667D74A734B5436e : 12718 	: 0.014 %
0x106098C38acB1ff437742bd85b1c8742B7871C3b : 12718 	: 0.014 %
0x532B0c40A6ae539252CA7383E6396bD9E5A43348 : 12707 	: 0.014 %
0xf26d1382F05eb21A913199EfA3C8114426440d6C : 12703 	: 0.014 %
0x140B0bF6c0ACaFdd30E341A0eB9dac49DEE90B21 : 12703 	: 0.014 %
0xAFa88b895128fE8FEB1F76bD60D072bA032911BC : 12701 	: 0.014 %
0xbBa9d8CCd5df3c8F3fB88cE2D3dae2Cad17A44f6 : 12701 	: 0.014 %
0xdEcF81DEaFdCA85327E75c94CC0855e20c36741e : 12692 	: 0.014 %
0x50Af794F2bf94e02EA8Be9f567599B405112B80e : 12688 	: 0.014 %
0x5fD5405C3eA905D79af1Ba9bA5d3B1F428Eadb82 : 12685 	: 0.014 %
0x41697670106fB4B8bd4F08Ecf3eF64c98EC8e8EC : 12681 	: 0.014 %
0xF6fd783486C45400dAAE846850C65D050608547E : 12676 	: 0.014 %
0xfec0c7BC13F7c828A54Dff241Fd7B90F32eA2470 : 12664 	: 0.013 %
0xBA48608D44746e7BA331a8d6236af49443dCd559 : 12654 	: 0.013 %
0x6a602e33605780b0758e96793dFF8b36Bc7361A0 : 12648 	: 0.013 %
0x845eB510F5604F8545Cd3020f8f00651855D03FA : 12644 	: 0.013 %
0x6Cd1926F7726b013ee46D136a749C905eD1652cD : 12639 	: 0.013 %
0x8EAE53e998251692B3AF5Cc640E7e7a84C40a6e3 : 12635 	: 0.013 %
0xeaf7Ff53c3449b9cf7cb6017185cf2f219708096 : 12631 	: 0.013 %
0x7153fEE129a804892045fda58EDD1cdF886fC038 : 12629 	: 0.013 %
0x96Ef7D7d2Ad5Df25e4f869DB71f2B8EF8840EfE8 : 12620 	: 0.013 %
0xA0a1cfDb6432d2767b69f6A58E3d0EAb3fF01db7 : 12618 	: 0.013 %
0x5b7aFA5a68a345F6FA2CEEB26A24bc9c6633903E : 12613 	: 0.013 %
0x0F8557e6E4d53427eFe99ca0826f1e5c6725d318 : 12603 	: 0.013 %
0xfb0834C1164db3eC126746Ad6899794280215Be0 : 12601 	: 0.013 %
0x53142844178684825122fF8181eB09361cD8400C : 12595 	: 0.013 %
0x10ff7D24fA5d550AF14eeE84D2e0c499Cf0617c6 : 12553 	: 0.013 %
0xA592CbD20948383e1c74d8160753C0B9C34AB513 : 12548 	: 0.013 %
0xa56789A3BaBB3c9e0050aC5fBB15bDB31877CE61 : 12542 	: 0.013 %
0xfF4C340327E2279E4d198a0D70712BF53F882397 : 12539 	: 0.013 %
0x88D0d179c46Ab72a0Ba3ab417Dc71f164FC183Bd : 12535 	: 0.013 %
0xd7B6168261c61B4431333cE78273eEF22BC9B155 : 12533 	: 0.013 %
0xE647A1aE40BA424e12A35E30fB5756287F2f3c3E : 12531 	: 0.013 %
0xB8D02e42D56AE0372F8A479055E80544E8daE154 : 12531 	: 0.013 %
0xe24D7a15C479B32433C6C6Cf907C98eb51621CCB : 12525 	: 0.013 %
0xab31A2b7B2FbDD1bd233232174467dD20e69Df08 : 12522 	: 0.013 %
0x72038e1108324a7c14e8eD88e52d8dEF7F85586D : 12510 	: 0.013 %
0xef518E036346EF4a567C608e773aA6dC77C6042E : 12488 	: 0.013 %
0x74D9e71E46921144Adbe3769FC3E2ffd44D6cf01 : 12486 	: 0.013 %
0xd6e9adffD69D491e35C6213341D0f04e7aF919a2 : 12486 	: 0.013 %
0xA381F79D096826Add3d805aac320B3A05f904DcD : 12476 	: 0.013 %
0x81Ff2F7Bc10957A5B761CcaeEC02A7a3B8c6997C : 12471 	: 0.013 %
0xf92834A2033747Aa6D6785d4B54786791882459D : 12462 	: 0.013 %
0x502A9FC51ECB47232ae64D431A6F728C259F23ce : 12457 	: 0.013 %
0x07e0A074B3601BE9f0A715F3A349a593836f82e8 : 12438 	: 0.013 %
0x34d00E2c279F709959dF96fA6F6390cA6e7b6B91 : 12435 	: 0.013 %
0xeF426BAd4FF347B8f360566C14B2Dc42B5d9d53c : 12434 	: 0.013 %
0x81542664617a5338259b4774936bfB0cb7FC4D6b : 12432 	: 0.013 %
0x2a4Cf473408B8ff1809DE0539E6f6eAc0EC881f3 : 12430 	: 0.013 %
0x4b70f8573aE8907cdB5eD3e128e6339b316340eE : 12420 	: 0.013 %
0x0Cac11a7D29aB8C87D8fedB9Cc736146f4fe8E84 : 12418 	: 0.013 %
0x868d9D676d5EC1428C202C2bf349E8C454224F71 : 12417 	: 0.013 %
0xbdC7B7edba2a65Dc26aAebF429AAA5de7cAB9CDf : 12416 	: 0.013 %
0xaD420E472DcA002FD2313cA1525f3712188F91da : 12404 	: 0.013 %
0xC98fFb80A048B61069001b5fB13D8ce6480d9dBd : 12401 	: 0.013 %
0x2fdED102ff73455E80D6463f8Bbd1C20F3615Cce : 12397 	: 0.013 %
0xa87A975eFcd032e5Da2730b9C9E4BFE7FB89866e : 12395 	: 0.013 %
0xdE3Bed33329e4D29a35233BD8405EE25209bA8FE : 12383 	: 0.013 %
0x4d96E965f16f1E0E2C591067117348BDBc9f17FA : 12374 	: 0.013 %
0x1Bf2166a1709210696f2E3e6e2bd5AF0247D822a : 12369 	: 0.013 %
0x6f585909D5A03061Ed74df7eadb9f75b7AB9FcF7 : 12364 	: 0.013 %
0xaa5DCF990b532eDB47be2052e71C2E3Fdba02E08 : 12364 	: 0.013 %
0xc49A3B3B6090bAff7EE3D577955AD3d6dCDb09C1 : 12357 	: 0.013 %
0x648A9d009f081d7E5a4180639d639e9D527477cf : 12354 	: 0.013 %
0xF5aFCD94e7F43f22d8bbA02Fe224166F8f8a47B8 : 12351 	: 0.013 %
0xcA5fD4466B7AC2A58cAfeE3b714C184a20F4e1b1 : 12348 	: 0.013 %
0xaf442e7878B0d5D11f9aB005ECbBe93bFc3aB2f2 : 12344 	: 0.013 %
0x20920919ef3fe39eD4Cf41253eCcb0e89adC5f16 : 12342 	: 0.013 %
0x2df10Cb448D217F2f80401EcF2eb96CbFE8bBaFC : 12334 	: 0.013 %
0x180C22100b1023649a01190785f886dB7CcA6aC7 : 12325 	: 0.013 %
0x2461EaFB9c4d9942C989e41E5036a8808f86eabb : 12324 	: 0.013 %
0xD052669e8c69e2d6C31d03Fa8C06641Cf6F56B2A : 12320 	: 0.013 %
0xd64f35484151E7163139377b86EE7E59fD2A38d8 : 12305 	: 0.013 %
0x278E7c8b3Dc89f61F48e14F3326bEd6Bb2b4B555 : 12303 	: 0.013 %
0x7B660060Fe7cC9149D3234585D74891f0897710F : 12285 	: 0.013 %
0xc9e1308780Ad13EdCE1c9794258b46a68CaAb9E9 : 12278 	: 0.013 %
0x3B919F985821c719f2671525218A686ee80c7353 : 12263 	: 0.013 %
0x09E9A5508423d1d5b43Ac63816b17510a26C4209 : 12262 	: 0.013 %
0x25a59271a14BE876C3d2f201cac895A597cF7943 : 12245 	: 0.013 %
0xC41De01638843bd8D23E73E05eAEf0bC12dBea9E : 12239 	: 0.013 %
0xCAEbfe990635D6cFb69949E71c36E77B24b634a9 : 12222 	: 0.013 %
0x2cab1CCAEE8830aA60aE850e067919d79FB1BebD : 12217 	: 0.013 %
0xcc7146E906672ac4555327fAFc9E99797DA66f49 : 12214 	: 0.013 %
0x0000095053B95baa96275567F70F4BAcf460490e : 12206 	: 0.013 %
0x363BDAeD52db6d28bC808584b8c16aC37939654B : 12198 	: 0.013 %
0xB0ce508075aFA2Db10FB9CC031E1261B11C4CAb9 : 12196 	: 0.013 %
