-------------------------------------------------------------------------------------------
User Address 		 : Exorde Testnet v1.3.3 (Endend before Late November Migration) Reputation (REP) as of 05.12.2022 (Second iteration)

0x4dED388ca0ce7Bb1ad29fCdABe7b9851ACb20f02 : 286 	: 0.013 %
0x179245a473ebC180a84ccE07824CEa6Df16B39eB : 286 	: 0.013 %
0xF3d08765205DE767B0d10583424fB58827edC50c : 286 	: 0.013 %
0xa7556584B7e547086b1d4Ae8D93d3D656a843F2e : 286 	: 0.013 %
0xDE1fED7C955228b7c98AB61B1a1B54a27Ede6850 : 286 	: 0.013 %
0xcA4121B2C09a5e73657B3a9271EEbd162bCBFBd8 : 286 	: 0.013 %
0xFfF92badc2295ea56B29A7e5bACcbc7976994807 : 286 	: 0.013 %
0x8997219b110bb88f0E30c3736d2dAF50bcaEa4Da : 286 	: 0.013 %
0xE51A8f0D74e618c4985A8631aa98163A41d72b75 : 286 	: 0.013 %
0x969ff025D295EE7aE07426f4B274a048027CA3B1 : 285 	: 0.013 %
0x0bcFf6C1e7A30c7ddA306B9EAFB6b34794b00Fcd : 285 	: 0.013 %
0xf16F266CEB01D6Ba6B8F91Dc1ECf9Eb58450cAFd : 285 	: 0.013 %
0x3c0a9342E01DD896e0D621662Ba6935A2beB324f : 285 	: 0.013 %
0x50Af794F2bf94e02EA8Be9f567599B405112B80e : 285 	: 0.013 %
0x44926600A5D17a7DD899e3607A5Ee9DF335189B3 : 285 	: 0.013 %
0x55f7a6F08fd654D02EAa02FEBE265AAbA422A371 : 285 	: 0.013 %
0x0e115406C2c5FcFbb84a27A4221bD115F42eb085 : 285 	: 0.013 %
0xD6b448811E3f14b45eE60fb070B537be66824212 : 285 	: 0.013 %
0x418166bc3D3d3cab8868E5C23045Bf4b49116C09 : 284 	: 0.013 %
0x0543958E9779B046928d1B24cF600fc0b1DA4391 : 284 	: 0.013 %
0x46e606306dEbc216bf280388Da50e7089a7Ba7BE : 284 	: 0.013 %
0x5782A8C12d718E6e8028F6c7f00FddA8F7Fe7B44 : 284 	: 0.013 %
0x4413224232539963Ef62614820448C06d56B3Fb7 : 284 	: 0.013 %
0x0892337dF05804e687dF51F09A19BB6dabb7C109 : 284 	: 0.013 %
0xE20eCBFEd98FafeE44Fc1FC40C70d9638453e4b8 : 284 	: 0.013 %
0x35E9A4D6224bd9Dc310733589b6448089a86c954 : 284 	: 0.013 %
0x340d8D920B1704696BBF64EA61F640a835BAe67a : 284 	: 0.013 %
0x50EF304B929c3a24E3C15b5f61F10be8f9E88be3 : 284 	: 0.013 %
0xc92A2ABBa0f8B226898E10E2A79329B24a7fDBA9 : 284 	: 0.013 %
0xfc03d3d645b028ce2c3711725A771463813b075f : 284 	: 0.013 %
0xbF2C4b3941672d64a6d6da67c071B214FE03A6b9 : 284 	: 0.013 %
0xaD8934b59b1889f3d65A30De8391dDa343551290 : 284 	: 0.013 %
0x167A600e5E2231738f762902D58286B5c0864c9D : 284 	: 0.013 %
0x778736b7a7D2fd6f7F670716882f96fb4A85672c : 284 	: 0.013 %
0x6fE8767e93FD230d3956E92A03fBfFfe6451B75A : 284 	: 0.013 %
0x323ec0B17A1e05fF4A12427375f0443204F07597 : 284 	: 0.013 %
0x3b8B36992BAcf8Ef7D67a370b6ab1B0FC9686D42 : 284 	: 0.013 %
0x84fEd9a47D9C90A4abBC22DF5AC896812a97B8F6 : 284 	: 0.013 %
0xe236D8754EAd1c5385e758704ECfC39Bbcc7A06b : 284 	: 0.013 %
0xEe13f1334aa0a871cf3d265f4ec5449301B1Beb8 : 284 	: 0.013 %
0x572E4478D660cC24e717da009c39156533ef5686 : 284 	: 0.013 %
0x5c708235d57bFf4C58eB3853E0aC1d8F76038668 : 284 	: 0.013 %
0xD3769155D23a0aFd523d028Dd888F4Dc88BadAaA : 284 	: 0.013 %
0x1433F7bB15fFed6B0aED874034127F52FC3B4bc6 : 284 	: 0.013 %
0xB4ffF4b68aE7AaAa793D1451E92FBceC637D5b13 : 284 	: 0.013 %
0x2d84D898cCeeDd01a15B62986773433B98a95Db1 : 284 	: 0.013 %
0xff221c84c3f0C3E946599F75036dbfE56f6457E2 : 284 	: 0.013 %
0xCB00752dEdD01dc5AE37119f6DF3F4c8afAa58fd : 284 	: 0.013 %
0x5E05624304aefe31ebb18a0E8084828105d992B7 : 284 	: 0.013 %
0xF0811227ED52b75308eeC7E71DC59CBc545Ee738 : 283 	: 0.013 %
0xe5eb95a67FE26D40798471F357DaD7F31EAF453B : 283 	: 0.013 %
0x994c4c94b07Bd5e41E1252eE371f260DC45E52ff : 283 	: 0.013 %
0xAc6F320DEf427c6F60f8f4caa91C2Eda223d00fB : 283 	: 0.013 %
0x074e63818d1FC7DE18a6D0F7d339d206D7107dC4 : 283 	: 0.013 %
0xedFCD2C81e3c386DdC2bEa61254029a3F1cd4c39 : 283 	: 0.013 %
0x1e049643C116a183A6251149e293061044DfB077 : 283 	: 0.013 %
0x3cc388686055b53A202D8Cf27787d45888620590 : 283 	: 0.013 %
0x61749A9C43F9774d9112057009e6C3221145D634 : 283 	: 0.013 %
0xe3F58222f470B027A9233CD4C604aFA87860f6AA : 283 	: 0.013 %
0xEAa386F189f62062EF63a7EC002EF1b02adCb5bb : 283 	: 0.013 %
0xf2a4DaF905DA7Ff478931Be0229b670b9Ab93E9D : 283 	: 0.013 %
0x83bc0c680183d76629A50D9f980FFaE2E80E4Acc : 283 	: 0.013 %
0xA707eAc36e78618A7d1A03A86A096409e9563857 : 283 	: 0.013 %
0x0b330FbF166620279F924Cd8ca50962781c620BE : 283 	: 0.013 %
0x763cC10e3322d8137d60c342CD3F5622Cdde1A97 : 283 	: 0.013 %
0x9093b8090dAa376B731E3fD27c7ad9d938FC6AB6 : 283 	: 0.013 %
0xd9C63d8D148e9c059265753dB8529F9372540F29 : 283 	: 0.013 %
0x3407C185CA332D0b7A4d2f47FeEA5B3b30bE605E : 283 	: 0.013 %
0xCCe552E4437588BE52558FE6A73C7EEc45820876 : 283 	: 0.013 %
0xAF7EE352731d85bA528F8E00F289d0321b5f230A : 283 	: 0.013 %
0x8c916242236DE8Ae47369eAfE9c67e44021f329c : 283 	: 0.013 %
0x1fa984ac214D5B1DCd8b29AaCDf83D95f2085ec9 : 283 	: 0.013 %
0xCAEB71fE0ee708F2D3cD836a96EDe5003137E862 : 283 	: 0.013 %
0x66907BBc84349a91892AF8FC683ddC40fB2381a9 : 283 	: 0.013 %
0x76A06D3F5613588e53188f9b404B1c3892f23900 : 283 	: 0.013 %
0x6A5116bc319270Ee6Ae7E9cC32bA2712be362500 : 282 	: 0.013 %
0xe2Fed231Df35FcFDF6DF9e703ef7225F730F4a4e : 282 	: 0.013 %
0xceA5eDAdc9eD2459eEeB24D966382689357A2162 : 282 	: 0.013 %
0x01e95E03b0656F515f87A541b8DC3A43AAB0a3fB : 282 	: 0.013 %
0x51EdE8D3B33CDfa3D5b9819D1BBc50A671f725F1 : 282 	: 0.013 %
0xe54803D09045138c75942e3933A4b959487fd8d1 : 282 	: 0.013 %
0x4da77579AdD13e247168d6849506F12b7AF3d401 : 282 	: 0.013 %
0x9326ADbB59363E6047ccAA843B086F78f0509fB5 : 282 	: 0.013 %
0xa936be3ea482C436cBa7E7095C556cc44F18Bd36 : 282 	: 0.013 %
0x0F03F0b1DB60C10ad7D9fD22Bff4059707C5fe76 : 282 	: 0.013 %
0xab31A2b7B2FbDD1bd233232174467dD20e69Df08 : 282 	: 0.013 %
0xd15565b20E13A0526d1389fCD0885E9Ab6827E85 : 282 	: 0.013 %
0x60CE682BF99bE8B67490492879740f3CA5258b83 : 282 	: 0.013 %
0x915B2BEC6b3d914f805Ce24fd609B3e478b038b1 : 282 	: 0.013 %
0xc4198B39BEB07F4688eFCD2ed370D092518ed785 : 282 	: 0.013 %
0x4C39450D4ebBc6625F9B01DA16Ba2A0b48D196a1 : 282 	: 0.013 %
0x24330C21A21A5F495a4D87c3F2F764017CFCa9d0 : 282 	: 0.013 %
0x3e995b0EF54B3b618817CAd2E4cFAfca6208fFAF : 282 	: 0.013 %
0x7079B4e965f6FF0654F87a55aCc6Ca0c3736f88e : 282 	: 0.013 %
0x9Bba04675869D66Fc042cF3ea244D1e5bDA6BF93 : 282 	: 0.013 %
0x2Ba506707a2e56Af537655b73c08E70C55560C98 : 282 	: 0.013 %
0xB80bA0C52436e8D50e2Cc0Ce98ae054e96635302 : 282 	: 0.013 %
0xAc24e734C074da991436230F38Ad64c416359b30 : 282 	: 0.013 %
0x41A4Bd88c1079727666dC14879cCBdE0c2098FE9 : 281 	: 0.013 %
0x8775949DcC4344f41dB90b72468ef9b51687136b : 281 	: 0.013 %
0x9A55820B8BB6931dD71F4568422cBe3F86819946 : 281 	: 0.013 %
0x13C52B1709873d0a7875400e78571EF7FD45f4Af : 281 	: 0.013 %
0xb3114e8F0359d4028269AaDB0CDa256674d06Fa3 : 281 	: 0.013 %
0x56E63cbf4E3426CCc75AD8c54935606609Bcd547 : 281 	: 0.013 %
0xED640bcab57d3344643c5B54e23Ff90B4e480b5A : 281 	: 0.013 %
0xc99EA790F0B74b721a54A7bff758D050775043F3 : 281 	: 0.013 %
0xc803Bb91BC01504E72Aa7C768E9D3F17C2A6d48E : 281 	: 0.013 %
0xcA5fD4466B7AC2A58cAfeE3b714C184a20F4e1b1 : 281 	: 0.013 %
0x2Cb2900aC500c88aD5119C8dcC03C63b5572A1bf : 281 	: 0.013 %
0xaA3F3231Ea9a75fE5f18D0103B9f49A070444b30 : 281 	: 0.013 %
0xEa8DB6BBD89bCD4Da9EE9040845f1d40fA644D40 : 281 	: 0.013 %
0x4D16A729981B26a21e38f0726F5C06CbF18bC553 : 281 	: 0.013 %
0x692Bc253DFae6928A994914d3Fa14B9B2D0F591f : 281 	: 0.013 %
0x976F7E87D690028C3f2Ba92Ca5804494A78DC3D1 : 281 	: 0.013 %
0x00FbDcE329b3A3dCAEB0B97C058838649a058c3A : 281 	: 0.013 %
0xa6a854dC14cC8C05943FfbD8097903B3aF864f0F : 281 	: 0.013 %
0x0C8685f6fb56C50E23Cd9b196515aC842aE85C88 : 281 	: 0.013 %
0xA2e52F291b781A8106EF151073d0B24AcC2CDcE8 : 281 	: 0.013 %
0xD8f1597F40A5882cC240d65dE2baddcB2e92Ca51 : 281 	: 0.013 %
0xe51C8a2fE6C10fb179Cfb26fc87933943dA4174C : 280 	: 0.013 %
0x26d9b3b1CCBeD56CD919Ae4B8bd4ccDC5c0ef533 : 280 	: 0.013 %
0x2B42455E22a949aCa07DE852d3C94234bA153D54 : 280 	: 0.013 %
0x815bC6efb25817527a47b9209DB87cBde6591779 : 280 	: 0.013 %
0x37Bd77b8b6Cb786A6a98a397ac013112903130A2 : 280 	: 0.013 %
0x3B2740Af69ff471D373549DeDf283B8A4C9B61A9 : 280 	: 0.013 %
0x8fE58c49c767702D20396Fe8858a0FaB084D8043 : 280 	: 0.013 %
0x24221aC4f6558a1537bE29aDAec8aa95DB68Be83 : 280 	: 0.013 %
0x9936c988D99d31Ef38041180A711Ca6B4951D977 : 280 	: 0.013 %
0x30a08c4F82Cd5C5065Bab2bB604Dc0A634cAd2bE : 280 	: 0.013 %
0x623096077a94dD92CA1d44eb2fc5E9908d2780F6 : 280 	: 0.013 %
0x077f3CF8c9FC436058A100C5197bdd8210e3f064 : 280 	: 0.013 %
0xF91D9875d6c560ef222b62E43Ff7C865A54E333a : 280 	: 0.013 %
0x60c67969eceAc81BA7c351f8b35502FF2c833Ac1 : 280 	: 0.013 %
0x4aE7A8Aafd5955828792F8c446493cFC527f9f6D : 280 	: 0.013 %
0x6222795fb6Dd2F3Fe2EDa5FfDd9A16535b24459b : 280 	: 0.013 %
0x1A604E4Cb44635ECe19230c41A21491205f11af2 : 280 	: 0.013 %
0xe0ed8E8fe2442686b254f474187Ac3689B433615 : 280 	: 0.013 %
0x9FF52d6bF84cF3C17E650Da02c956bdB72562A74 : 280 	: 0.013 %
0x1cf7112431fE417733c5DdA75F47EDeC7B42bd07 : 279 	: 0.013 %
0x0A4e52440e5a2CD892c500BE0CB4CE93D492d62a : 279 	: 0.013 %
0x7e1b887068AD33a6E2572a72c25C3ee883170C46 : 279 	: 0.013 %
0xd5A32ff790867cE06F6BBe518ae0523ad43d61cd : 279 	: 0.013 %
0x0E786c8D54e195E9e17b303896741f6cc316D6f5 : 279 	: 0.013 %
0x32788DB71c4feecBf2983DC9Cb0f6323A94AdFa5 : 279 	: 0.013 %
0xAa6DdB6c4A2A2bC77be25C14F97087259c87760A : 279 	: 0.013 %
0x6f6fD70AD6b1B2942C69C111f68556e2b8927ea7 : 279 	: 0.013 %
0xDfAfc65ca9d8881b5610f0955a0670232009FB46 : 279 	: 0.013 %
0x9D1fEcC40c901323C4dd2E671e65f6d65A696E49 : 279 	: 0.013 %
0x9489c5BDfC224D9E9B7f0967312E93c32dbb10d0 : 279 	: 0.013 %
0x097674b81ccc8C41bAd7Df2898FCb2c053c5dcE9 : 279 	: 0.013 %
0xa223553AecED9348B9A66FD9421085E85bfc41A3 : 279 	: 0.013 %
0xf9305E0D41405956c1a87f6C4A8548B7f8A8C76A : 279 	: 0.013 %
0x81B134F395cDeB3b9161007Ae90517125b9d6864 : 279 	: 0.013 %
0x337ec4F2C158190b7510749aC02488B6fB1E4198 : 279 	: 0.013 %
0xD28E68BDb001B9001D6fC82caC629aFa587dB947 : 279 	: 0.013 %
0x5638891a0BeaA7cD4F4C5F5F041632e8680f8649 : 279 	: 0.013 %
0xf32B5B64b51AeEDB50d76dB55765b15B0eF39F94 : 279 	: 0.013 %
0x6017f80A0ed69B6895F3Da98DA95f0A9c0D2F014 : 279 	: 0.013 %
0x9b9Ac140bCfC51840f415d95F1c3C6bF63c08bf2 : 279 	: 0.013 %
0x4Ff5b543eBDe81557fBcee18f0A37FdD525f501B : 279 	: 0.013 %
0x8bA25CbD0EF11FBcc0cDfaaCd20dFFCbF35077EC : 279 	: 0.013 %
0x39D67a1de97Bab89B1A5b4CfF2AAFaC143ac7840 : 279 	: 0.013 %
0x5Cd850e523aCBf587290185CCB51a2DbcCe01318 : 279 	: 0.013 %
0x035FfFB92c4350DF693E3Ea52C2c8ee7327B69BD : 279 	: 0.013 %
0x026F907F4f7A200C8b805EA0E21cA340F3Fc58F4 : 279 	: 0.013 %
0x446525259592baa110c98E7d3782cf6Eff913C75 : 279 	: 0.013 %
0xF862989aa5218577c1F2Ae2afD994CaFa1785139 : 278 	: 0.013 %
0x10cFB91C6c7c96596E137a7a9c197e21bDbFE3FA : 278 	: 0.013 %
0xdf2FeD3E890c82e110A5393AA71258F3f80dc7C9 : 278 	: 0.013 %
0x0b14c0deccB3b3379A259244D78f999D5949bceA : 278 	: 0.013 %
0x39F768BB94551DC52fb6c05dE301267613446e84 : 278 	: 0.013 %
0x6aCeBC9013621b26204F4100EFc8E035B6cE7FD8 : 278 	: 0.013 %
0x3802ad0FBCfA218b9d4B9C12DA5A44061660e4FD : 278 	: 0.013 %
0x36aBd185cC71B65311957410965E24963Cc0679f : 278 	: 0.013 %
0x1638264Dd669498A91585C21ba321c5b9A8A66C1 : 278 	: 0.013 %
0x788B761Aa859e54845965D605BC3E9AD0524ecf1 : 278 	: 0.013 %
0xfb068EaAC7ea62B4fcDB061307510D36d0e3dF59 : 278 	: 0.013 %
0x9Ae25DC957164C33600F8Cd7e007dE410BBef517 : 278 	: 0.013 %
0x39654253ac10cD532a5aE41aad74D3B156Df21d6 : 278 	: 0.013 %
0xe9d95F31eAe9aC96B8FA20d0D7b34Bd996B4306d : 278 	: 0.013 %
0x457FCB1672Ea835B9E0745eF29C5FD6e9FfaDFC4 : 278 	: 0.013 %
0xB959145257608C191C28Dff4fA3529D4E250E135 : 278 	: 0.013 %
0x7a53a4Db5c6526A8D281d96B7AcE110a1583b380 : 278 	: 0.013 %
0xeba2fc4aC924Ce58630Ac854303c01435E065ED8 : 278 	: 0.013 %
0xB8bac3fDfdfa95f5C2F535DE81766a1559e02C1c : 278 	: 0.013 %
0x73c18B424b751B3F3e5a5DC109a9543bCa5bea35 : 278 	: 0.013 %
0x23f92B1bF302ae8B36a7D3388ADA2aC078c99568 : 278 	: 0.013 %
0xE906f1c30F74c2ac48F2F76871C2aFFab6113739 : 278 	: 0.013 %
0xAAf57777AD36640E5947A2D0d4123a88d69D784D : 278 	: 0.013 %
0x6cD605341e4fbFf354b8e14AB4968739A97BEa74 : 278 	: 0.013 %
0x0C68EC437EE5e1a2F159B1e3764CC51331E960aF : 278 	: 0.013 %
0xa602cc11712Ca33B51975aee73f656A6B4fE4498 : 278 	: 0.013 %
0xb603f3Af575330a296C4Dfc2a3C9a0E3642968D7 : 278 	: 0.013 %
0xBf980BFeF24988e123EaBd9821f67D332aB8484E : 277 	: 0.013 %
0x4c24A4BA63215abD03BAF22690cFa6A68503A7b7 : 277 	: 0.013 %
0xBb8a22C2815074EC5D71914EAee7C85536821d24 : 277 	: 0.013 %
0xC9e0c644D038B5427d73913E88017A9E35C942D2 : 277 	: 0.013 %
0x7a429a16f84436BBbc765486E8964eAc91861Acc : 277 	: 0.013 %
0xa2E78F4067B73Fa56bDD278Ab7D1D0d311dF8002 : 277 	: 0.013 %
0x280Ca51dC861dc199AB1F5b0Baae95C1a541Da6B : 277 	: 0.013 %
0x6F54d799b348De9004C01e248c7B26409B987336 : 277 	: 0.013 %
0x73671F7a16971B45D0c39856508601916159C3E2 : 277 	: 0.013 %
0xa1a99b086D3Ae4DE2EFd7B5fBB0972F354EeC214 : 277 	: 0.013 %
0xeb0142d679db5ABf02Ce3922a212E2AC98f2A80F : 277 	: 0.013 %
0x19330f5a840D70e826dCb1A577E6f667578946f7 : 277 	: 0.013 %
0xe24D7a15C479B32433C6C6Cf907C98eb51621CCB : 277 	: 0.013 %
0xeA9d7655eF197B746621c2990ff5C13E1f154e0B : 277 	: 0.013 %
0xbeE0F20DaaF8b0E357a313001C9e2a0cE5FF450E : 277 	: 0.013 %
0x41251aB9d438E6248EC199C6eDca4050c3d2Ff76 : 277 	: 0.013 %
0xAC1d3A368d7A2aD883c0a0c455Adbb382d9fcF69 : 277 	: 0.013 %
0x31854AaBA3ED0A82d89f01059ff7cD1F4031bf0E : 277 	: 0.013 %
0xb865329D8416A8F291A665A4b33696BF69F029aD : 277 	: 0.013 %
0x14e58e27c007F6905E4deeEb706428582b2aC16D : 277 	: 0.013 %
0xBc5dC5f13d50D49952a9D0262D52b1929b031400 : 277 	: 0.013 %
0x2d74c2BD717dda435990960E0501014e5108f871 : 276 	: 0.012 %
0x41697670106fB4B8bd4F08Ecf3eF64c98EC8e8EC : 276 	: 0.012 %
0xD3FBeE0afc87935166ce0211888BE61a8983bcD8 : 276 	: 0.012 %
0x17EE761123EaA040896e1284FbBB3e51fbFdb4ea : 276 	: 0.012 %
0x643Bdcb4eA07b349BdA789a451E94593fb343cE6 : 276 	: 0.012 %
0x0ef44E37cC7511352236A5d5aD98C7C79E343334 : 276 	: 0.012 %
0xdc66241ceE9fdfcDe2d50Ff38Be68ceA096aAfDb : 276 	: 0.012 %
0x4EE70fe78BBe346E8E54D27CA572612BaB3f83D1 : 276 	: 0.012 %
0xc5Ccf656A385ABE976e4F76d1E515C88c1975A74 : 276 	: 0.012 %
0x6F33Ca7932A8fd8B36979968e53dCEFC7358A463 : 276 	: 0.012 %
0x09f3634560749a721c68EcebF8e3C8aBDd81CB57 : 276 	: 0.012 %
0x2f4dA3db8963a95364637b4c17765A44e264E62F : 276 	: 0.012 %
0x3D0a1a45DD3c70110486c24Fe5927e0f4bAe3b14 : 276 	: 0.012 %
0xD72Fcef29827Be2cbC0ad21D97c018F174504884 : 276 	: 0.012 %
0x3b062cb77149EE98ad8167ac500146FE15143c15 : 276 	: 0.012 %
0xdDCea3f41f9B71De9c1004Ddb60F4D06EaD9d8D9 : 276 	: 0.012 %
0xd8Fa3f6F7a1a88957C9c534B8bB50D5cd618865b : 276 	: 0.012 %
0x45a3f09dEDCEAe36fa8398A376D7536191392700 : 276 	: 0.012 %
0x3086412DB69126bA874384aE1f33Dc8f3AeeF03e : 276 	: 0.012 %
0x9bdd3d955e14aD5e00C0fA15C9FBCBe375cD449A : 276 	: 0.012 %
0xc850B3E1A7D894FD2d18bD1f85459583Af94D6A1 : 276 	: 0.012 %
0x8ad1b48EB4bc174977d1298D2269aC5E7459C66b : 276 	: 0.012 %
0xc6020Bca10B007303dc0e8FeD0B5155921F6a152 : 276 	: 0.012 %
0xBf985e59eaA79086181cF9d518A4dd77C94281E0 : 276 	: 0.012 %
0xA42200fE0534A710f04c0fB57765100c539604F1 : 276 	: 0.012 %
0x945F8d2684b5Eb8ca17e0D066f0C3f34FccbbBE6 : 276 	: 0.012 %
0x670ce7262E890891eC1F02e2A6F689F57e75f0a6 : 276 	: 0.012 %
0x4f24E46a9CDd40025Bf6c964eEc87bEedE20B6C2 : 276 	: 0.012 %
0x7CF208B991051115d9b2259A7849B065d267C322 : 276 	: 0.012 %
0x174B7A225dcC495E85C57863f6Df31B4C6CFEBef : 276 	: 0.012 %
0xB01Af471C1602d5fd0eB46003A78Bb9Cf7DAb210 : 276 	: 0.012 %
0xcaDee127044B7E09E2cEd270836478eF1Cf4575A : 275 	: 0.012 %
0x53F25f2eAab758c391d497d102A9A34979CB69a2 : 275 	: 0.012 %
0x426d23c46047EB6f0124ed5c65c5Ea108755209A : 275 	: 0.012 %
0x22CD4DdDD378dd6366Fda708e929F8b2401B2FaA : 275 	: 0.012 %
0x028960DDC4EE120dFfed4A7de9a31f9aBA4937A5 : 275 	: 0.012 %
0x38C343ACa5025e50910b646d94dc7CB27188D70C : 275 	: 0.012 %
0xfBf4363711D750Df3D7e838564881215c8B887e1 : 275 	: 0.012 %
0xa3dcca7a1040289E24d18ea21b6Ff199DF87a331 : 275 	: 0.012 %
0x757A3BB61824Aa61417dDdFA4D26CD60FC74fEE4 : 275 	: 0.012 %
0xE763Da74245360F6677C03754880123179bc1b9c : 275 	: 0.012 %
0x7Ca90C5F4ba7CAdf1FDF314A228521c5d7aBA198 : 275 	: 0.012 %
0xFF02FE0cc7e84196BaaCECCb2050f00Beb9D9d48 : 275 	: 0.012 %
0x9E6847A1aB7D6a301C6F9679C78d5295D56bB9Cd : 275 	: 0.012 %
0x7369304d87B7C8051E874214C54D080Acc999E2A : 275 	: 0.012 %
0xF2877344cD139b01837C12Ea89D19e81dDEbC9cc : 275 	: 0.012 %
0x6648F1A280BD056d19cCD01f6eE2AE9408a93D78 : 275 	: 0.012 %
0x16452d5a5B0Fc4612b80eBAb823b312ab4631Da1 : 275 	: 0.012 %
0xaFAcad9E85A9cfdA473B67aF265DA0F5352d5174 : 275 	: 0.012 %
0x48fbAAE57DcE19F97DAA6646f8A41e785ccB218b : 275 	: 0.012 %
0xaA7A97abFBCbE4E8E10f83DA5177Ba0af00a96f1 : 275 	: 0.012 %
0xBBf25064Bd637f41e950DFE42f6468a00555c942 : 275 	: 0.012 %
0x2333Da26d8e4b3b5D95B62fC7b36B0704B72cD9E : 275 	: 0.012 %
0x122c2BCffBB151EC54b83536E43a4e8b190Ee371 : 274 	: 0.012 %
0x9b8c32c733376032Aa22a3F71b779FB705D2D6Cd : 274 	: 0.012 %
0x831885Aa2AF331c3180Aa215d28Fb2daEcD4075d : 274 	: 0.012 %
0x886EAa365dcD0C016082e713aFFe25e59568442F : 274 	: 0.012 %
0xC2b845E1d890Ce581D051BEc5a7353760Ccf8989 : 274 	: 0.012 %
0x53F82d9922F6aBdDbb3Fe5440b1A665eE5933557 : 274 	: 0.012 %
0x3D8D0afdaFEbc71604Eb01848615C7710460b82a : 274 	: 0.012 %
0x21f94b2E1ef7b4BC8A32d2c44060dDC55d818A7f : 274 	: 0.012 %
0xae49D3f0C26a5123DC206c0fa246ca12754bbc12 : 274 	: 0.012 %
0x39cbFd4869D4148695e0E5DaB440efdedA902fC9 : 274 	: 0.012 %
0xe0F378848076a76f6D84AAB18e1c0Cb1CA0164d2 : 274 	: 0.012 %
0x017746783E21AAA80CF628013813aA5e912e4925 : 274 	: 0.012 %
0xA3ECF4772F962761C55dFd246969649EA8eBf935 : 274 	: 0.012 %
0x8D5264FFbcca45a904a1b090fD303efd36dA90Bd : 274 	: 0.012 %
0xf82386ddeDCFbCc5C65C4E85bf345Ad7ebe1D824 : 274 	: 0.012 %
0xfAC33Cc4cB0e20C778295c83560E198bF9094ffe : 274 	: 0.012 %
0xBE6A280f7461B5383d4E8752a54646755b343228 : 274 	: 0.012 %
0xA4a47Bd662B41cdfD95f76B404Db3b2539b178C7 : 274 	: 0.012 %
0x1a6Ae7397721adcfedBc5450f96D6Ce5F9B7d610 : 274 	: 0.012 %
0x75466cb29D328D00b1F20e9Daf25da0eA4e7c71E : 274 	: 0.012 %
0xa4d26e82329ca4985dE1004A60028beDdeA3C814 : 274 	: 0.012 %
0x72D7ef1fB2d8494Bf9528BED969A5FD1543c7F1A : 274 	: 0.012 %
0xC428537E02d5f60B7A45E7df5e948A854C324AA4 : 274 	: 0.012 %
0xEc1d8c367432cdc53Bafc8DB0e7f17687a47fbFc : 274 	: 0.012 %
0xb5B02144776fd3fEc5CA102cf8A6F6843baC606a : 274 	: 0.012 %
0xB4B7b09321b6D17291B6128D546B1b27b6Cf1AF8 : 274 	: 0.012 %
0xE82a9D5a64114D5122AC986DF39D6b6A99D83C0c : 274 	: 0.012 %
0x7a0dDf5512de172F8Be547e3eDF619BB7fbB4A9C : 274 	: 0.012 %
0xD4E9220b37bFd3691f56d3EEbC4462E2Aa4Af4dA : 274 	: 0.012 %
0x345F8E061B4E27b898Fc4138ae88806D4B3FA976 : 273 	: 0.012 %
0xaa5DCF990b532eDB47be2052e71C2E3Fdba02E08 : 273 	: 0.012 %
0x3f26C4460F889CA88cfDE9AB5F5378Eff2fcf794 : 273 	: 0.012 %
0x95d98879C3CD0EE78b4941d6596739b9655c7eAE : 273 	: 0.012 %
0x9913ECC544ee053976E19aCA71bCFa783982AB70 : 273 	: 0.012 %
0x4D5538101D78E4cC08E2EF7ea5DC5EB68Ff384D9 : 273 	: 0.012 %
0x1Cf205eAC0Acd5Ae0D787ccEe17963D2De240786 : 273 	: 0.012 %
0x32A675610d2C53190aC75B238Fc4226D58B2496D : 273 	: 0.012 %
0x069Cda4a3022411684028CAddC6F2100284D8383 : 273 	: 0.012 %
0x3285Be646cbF0724BabB646DEd7678f65a3A1ACD : 273 	: 0.012 %
0x40Dd5271663B2d5eC39Cf7caE80E0282377d55a7 : 273 	: 0.012 %
0x24456E0d421809747677791DFEf5615b0f3B9F10 : 273 	: 0.012 %
0x24fc15f7fa86E0EeAc97a710eeCC4ee106747E2c : 273 	: 0.012 %
0x0edCc7d24720bE6794e4a782c46E0015CC4fB325 : 273 	: 0.012 %
0x465468B67d11aE4a99a8b3430A2869EE3E9F62B0 : 273 	: 0.012 %
0x1d0Dff912E40c69573E3360481569d0DB33c5401 : 273 	: 0.012 %
0x244949a168cEC677A4959BFc95a6896e9780DBd3 : 273 	: 0.012 %
0xE64190afd946a4E8AC781a9E5a89552d4091D4C1 : 273 	: 0.012 %
0xA750E981459f15A4a8c92345F95c337648808207 : 272 	: 0.012 %
0xbe732Af316A636bE3DE15f09966FF7630c7C473F : 272 	: 0.012 %
0x3F93f9E5F3636D69d6e375Ef1c762d1ebc305014 : 272 	: 0.012 %
0x98Ab2f61Cd266041E67cE6209833c0C7197724B2 : 272 	: 0.012 %
0x97E7Fc5d70B40987d0596cA6B51bc3e76f1E1cAA : 272 	: 0.012 %
0xe99A262bCBCDD6d6D1B8916DA7d2201326BFa402 : 272 	: 0.012 %
0xB030148ab0Fd2e7935f2cd99aa2a694763e523Ea : 272 	: 0.012 %
0xC4C9594fa732A8038362925B1ffAC116e053f670 : 272 	: 0.012 %
